timestamp,p,0,50,100,150,200,250,300,350,400,450,500,550
20130512:2307,-210880.9496,,,,,,,,,,,,
20130513:0007,24070.76449,,,,,,,,,,,,
20130513:0107,56332.67964,,,,,,,,,,,,
20130513:0207,-112087.2576,,,,,,,,,,,,
20130513:0307,-278240.3101,,,,,,,,,,,,
20130513:0407,-361985.5559,,,,,,,,,,,,
20130513:0507,-252938.3755,,,,,,,,,,,,
20130513:0607,-168887.8839,,,,,,,,,,,,
20130513:0707,-157728.605,,,,,,,,,,,,
20130513:0807,216012.0593,,,,,,,,,,,,
20130513:0907,404402.7326,,,,,,,,,,,,
20130513:1007,418373.1837,,,,,,,,,,,,
20130513:1107,267215.1585,,,,,,,,,,,,
20130513:1207,-97677.90452,,,,,,,,,,,,
20130513:1307,-151683.0232,,,,,,,,,,,,
20130513:1407,-173380.183,,,,,,,,,,,,
20130513:1507,861148.6833,,,,,,,,,,,,
20130513:1607,1353741.67,,,,,,,,,,,,
20130513:1707,1399738.459,,,,,,,,,,,,
20130513:1807,1017470.203,,,,,,,,,,,,
20130513:1907,-6728.2822,,,,,,,,,,,,
20130513:2007,-84139.0745,,,,,,,,,,,,
20130513:2107,13973.74589,,,,,,,,,,,,
20130513:2207,-173457.0521,,,,,,,,,,,,
20130513:2307,-327730.3269,,,,,,,,,,,,
20130514:0007,-364504.309,,,,,,,,,,,,
20130514:0107,-283818.458,,,,,,,,,,,,
20130514:0207,-24954.33349,,,,,,,,,,,,
20130514:0307,-183493.8305,,,,,,,,,,,,
20130514:0407,-311716.274,,,,,,,,,,,,
20130514:0507,-293562.1244,,,,,,,,,,,,
20130514:0607,-218943.6627,,,,,,,,,,,,
20130514:0707,-180962.4224,,,,,,,,,,,,
20130514:0807,-190848.3369,,,,,,,,,,,,
20130514:0907,-251628.1185,,,,,,,,,,,,
20130514:1007,-73995.24853,,,,,,,,,,,,
20130514:1107,150519.1157,,,,,,,,,,,,
20130514:1207,966430.2906,,,,,,,,,,,,
20130514:1307,1247130.693,,,,,,,,,,,,
20130514:1407,1325132.946,,,,,,,,,,,,
20130514:1507,1227485.426,,,,,,,,,,,,
20130514:1607,1230788.107,,,,,,,,,,,,
20130514:1707,945046.3464,,,,,,,,,,,,
20130514:1807,399986.1221,,,,,,,,,,,,
20130514:1907,-348721.9578,,,,,,,,,,,,
20130514:2007,-296459.1799,,,,,,,,,,,,
20130514:2107,-159377.8266,,,,,,,,,,,,
20130514:2207,-112430.1984,,,,,,,,,,,,
20130514:2307,-228247.4751,,,,,,,,,,,,
20130515:0007,-209834.8677,,,,,,,,,,,,
20130515:0107,-121061.7296,,,,,,,,,,,,
20130515:0207,-53769.67426,,,,,,,,,,,,
20130515:0307,-117613.5616,,,,,,,,,,,,
20130515:0407,-200119.5091,,,,,,,,,,,,
20130515:0507,-236366.2957,,,,,,,,,,,,
20130515:0607,-54154.734,,,,,,,,,,,,
20130515:0707,14786.93949,,,,,,,,,,,,
20130515:0807,-91997.4296,,,,,,,,,,,,
20130515:0907,-302205.6974,,,,,,,,,,,,
20130515:1007,-316503.6754,,,,,,,,,,,,
20130515:1107,-201483.7772,,,,,,,,,,,,
20130515:1207,8068.901407,,,,,,,,,,,,
20130515:1307,396261.222,,,,,,,,,,,,
20130515:1407,197064.2863,,,,,,,,,,,,
20130515:1507,-89662.04695,,,,,,,,,,,,
20130515:1607,-393670.6933,,,,,,,,,,,,
20130515:1707,-260627.3545,,,,,,,,,,,,
20130515:1807,-52915.69865,,,,,,,,,,,,
20130515:1907,41825.19148,,,,,,,,,,,,
20130515:2007,-149762.6503,,,,,,,,,,,,
20130515:2107,-7784.106943,,,,,,,,,,,,
20130515:2207,305143.6186,,,,,,,,,,,,
20130515:2307,610000.1866,,,,,,,,,,,,
20130516:0007,512464.2017,,,,,,,,,,,,
20130516:0107,394202.7576,,,,,,,,,,,,
20130516:0207,348172.5868,,,,,,,,,,,,
20130516:0307,372950.9044,,,,,,,,,,,,
20130516:0407,223824.2101,,,,,,,,,,,,
20130516:0507,149673.4868,,,,,,,,,,,,
20130516:0607,-126875.3338,,,,,,,,,,,,
20130516:0707,-310269.5001,,,,,,,,,,,,
20130516:0807,-329050.6483,,,,,,,,,,,,
20130516:0907,-180351.3795,,,,,,,,,,,,
20130516:1007,216313.5243,,,,,,,,,,,,
20130516:1107,406173.2431,,,,,,,,,,,,
20130516:1207,190483.9874,,,,,,,,,,,,
20130516:1307,-427304.1842,,,,,,,,,,,,
20130516:1407,-492017.1354,,,,,,,,,,,,
20130516:1507,-345683.0357,,,,,,,,,,,,
20130516:1607,-133772.6799,,,,,,,,,,,,
20130516:1707,-113221.6304,,,,,,,,,,,,
20130516:1807,-276812.1118,,,,,,,,,,,,
20130516:1907,-126951.2301,,,,,,,,,,,,
20130516:2007,369888.0932,,,,,,,,,,,,
20130516:2107,364062.0258,,,,,,,,,,,,
20130516:2207,117764.9625,,,,,,,,,,,,
20130516:2307,-217780.5843,,,,,,,,,,,,
20130517:0007,-431034.9835,,,,,,,,,,,,
20130517:0107,-135812.8826,,,,,,,,,,,,
20130517:0207,147352.6291,,,,,,,,,,,,
20130517:0307,1348015.782,,,,,,,,,,,,
20130517:0407,1619317.503,,,,,,,,,,,,
20130517:0507,1478339.962,,,,,,,,,,,,
20130517:0607,1023824.596,,,,,,,,,,,,
20130517:0707,493774.1384,,,,,,,,,,,,
20130517:0807,465623.7849,,,,,,,,,,,,
20130517:0907,139151.141,,,,,,,,,,,,
20130517:1007,-493667.249,,,,,,,,,,,,
20130517:1107,-493574.647,,,,,,,,,,,,
20130517:1207,-281138.9229,,,,,,,,,,,,
20130517:1307,-8430.615039,,,,,,,,,,,,
20130517:1407,-33341.15238,,,,,,,,,,,,
20130517:1507,-346247.1213,,,,,,,,,,,,
20130517:1607,-257413.1215,,,,,,,,,,,,
20130517:1707,-128566.7472,,,,,,,,,,,,
20130517:1807,-178858.5565,,,,,,,,,,,,
20130517:1907,-241697.2738,,,,,,,,,,,,
20130517:2007,-260086.9734,,,,,,,,,,,,
20130517:2107,256280.6638,,,,,,,,,,,,
20130517:2207,1472654.433,,,,,,,,,,,,
20130517:2307,1369436.259,,,,,,,,,,,,
20130518:0007,977970.7809,,,,,,,,,,,,
20130518:0107,1214674.823,,,,,,,,,,,,
20130518:0207,1751021.344,,,,,,,,,,,,
20130518:0307,2232736.334,,,,,,,,,,,,
20130518:0407,1934684.152,,,,,,,,,,,,
20130518:0507,414257.7141,,,,,,,,,,,,
20130518:0607,-536370.1028,,,,,,,,,,,,
20130518:0707,-749844.1022,,,,,,,,,,,,
20130518:0807,-243572.9639,,,,,,,,,,,,
20130518:0907,153030.8897,,,,,,,,,,,,
20130518:1007,199922.7033,,,,,,,,,,,,
20130518:1107,-316997.7585,,,,,,,,,,,,
20130518:1207,-316960.2502,,,,,,,,,,,,
20130518:1307,-140960.3524,,,,,,,,,,,,
20130518:1407,-19799.95634,,,,,,,,,,,,
20130518:1507,-82044.40722,,,,,,,,,,,,
20130518:1607,-159505.54,,,,,,,,,,,,
20130518:1707,-224385.6825,,,,,,,,,,,,
20130518:1807,-246726.0124,,,,,,,,,,,,
20130518:1907,-28144.42726,,,,,,,,,,,,
20130518:2007,232396.8076,,,,,,,,,,,,
20130518:2107,1018647.063,,,,,,,,,,,,
20130518:2207,1201879.502,,,,,,,,,,,,
20130518:2307,1044563.513,,,,,,,,,,,,
20130519:0007,549780.9299,,,,,,,,,,,,
20130519:0107,76101.59244,,,,,,,,,,,,
20130519:0207,379302.2992,,,,,,,,,,,,
20130519:0307,150078.0174,,,,,,,,,,,,
20130519:0407,-479945.8737,,,,,,,,,,,,
20130519:0507,-485669.3827,,,,,,,,,,,,
20130519:0607,-322465.9488,,,,,,,,,,,,
20130519:0707,-158084.2523,,,,,,,,,,,,
20130519:0807,-76503.79131,,,,,,,,,,,,
20130519:0907,-23303.63629,,,,,,,,,,,,
20130519:1007,226004.1133,,,,,,,,,,,,
20130519:1107,800706.6512,,,,,,,,,,,,
20130519:1207,734054.021,,,,,,,,,,,,
20130519:1307,504144.4708,,,,,,,,,,,,
20130519:1407,326389.5589,,,,,,,,,,,,
20130519:1507,443176.7237,,,,,,,,,,,,
20130519:1607,476032.9857,,,,,,,,,,,,
20130519:1707,190917.9481,,,,,,,,,,,,
20130519:1807,-13084.13867,,,,,,,,,,,,
20130519:1907,213985.6293,,,,,,,,,,,,
20130519:2007,329635.2517,,,,,,,,,,,,
20130519:2107,130764.2748,,,,,,,,,,,,
20130519:2207,-411717.1963,,,,,,,,,,,,
20130519:2307,-268950.5221,,,,,,,,,,,,
20130520:0007,-153484.0565,,,,,,,,,,,,
20130520:0107,-158820.7432,,,,,,,,,,,,
20130520:0207,-221196.7569,,,,,,,,,,,,
20130520:0307,-239409.5702,,,,,,,,,,,,
20130520:0407,-174440.9626,,,,,,,,,,,,
20130520:0507,47092.15545,,,,,,,,,,,,
20130520:0607,-197523.1479,,,,,,,,,,,,
20130520:0707,-329004.4176,,,,,,,,,,,,
20130520:0807,-226730.8217,,,,,,,,,,,,
20130520:0907,-100386.9648,,,,,,,,,,,,
20130520:1007,-70834.41617,,,,,,,,,,,,
20130520:1107,-162775.3602,,,,,,,,,,,,
20130520:1207,-225289.2626,,,,,,,,,,,,
20130520:1307,54334.06981,,,,,,,,,,,,
20130520:1407,263391.4831,,,,,,,,,,,,
20130520:1507,-12493.1095,,,,,,,,,,,,
20130520:1607,-264523.1581,,,,,,,,,,,,
20130520:1707,-374622.0987,,,,,,,,,,,,
20130520:1807,-354875.2036,,,,,,,,,,,,
20130520:1907,-107103.0936,,,,,,,,,,,,
20130520:2007,-170871.6931,,,,,,,,,,,,
20130520:2107,-271594.7403,,,,,,,,,,,,
20130520:2207,-262587.82,,,,,,,,,,,,
20130520:2307,-171800.3657,,,,,,,,,,,,
20130521:0007,-70597.12364,,,,,,,,,,,,
20130521:0107,4678.330826,,,,,,,,,,,,
20130521:0207,16642.06197,,,,,,,,,,,,
20130521:0307,22743.32811,,,,,,,,,,,,
20130521:0407,153458.5896,,,,,,,,,,,,
20130521:0507,630409.8469,,,,,,,,,,,,
20130521:0607,777983.4924,,,,,,,,,,,,
20130521:0707,811559.2348,,,,,,,,,,,,
20130521:0807,752753.8047,,,,,,,,,,,,
20130521:0907,494404.6514,,,,,,,,,,,,
20130521:1007,620078.7338,,,,,,,,,,,,
20130521:1107,775787.7426,,,,,,,,,,,,
20130521:1207,1099479.418,,,,,,,,,,,,
20130521:1307,1100396.406,,,,,,,,,,,,
20130521:1407,859731.5065,,,,,,,,,,,,
20130521:1507,373926.7372,,,,,,,,,,,,
20130521:1607,-525129.9611,,,,,,,,,,,,
20130521:1707,-250729.0958,,,,,,,,,,,,
20130521:1807,-48557.64772,,,,,,,,,,,,
20130521:1907,-157899.3586,,,,,,,,,,,,
20130521:2007,-299161.7538,,,,,,,,,,,,
20130521:2107,-352328.5413,,,,,,,,,,,,
20130521:2207,-307371.3057,,,,,,,,,,,,
20130521:2307,-139360.9763,,,,,,,,,,,,
20130522:0007,-71965.364,,,,,,,,,,,,
20130522:0107,-1170.417324,,,,,,,,,,,,
20130522:0207,316971.4754,,,,,,,,,,,,
20130522:0307,480113.4576,,,,,,,,,,,,
20130522:0407,619008.2351,,,,,,,,,,,,
20130522:0507,711665.5452,,,,,,,,,,,,
20130522:0607,636655.0926,,,,,,,,,,,,
20130522:0707,609100.9405,,,,,,,,,,,,
20130522:0807,790379.6818,,,,,,,,,,,,
20130522:0907,1397191.932,,,,,,,,,,,,
20130522:1007,1433997.662,,,,,,,,,,,,
20130522:1107,1020856.853,,,,,,,,,,,,
20130522:1207,154972.3263,,,,,,,,,,,,
20130522:1307,-928119.9953,,,,,,,,,,,,
20130522:1407,-223001.2238,,,,,,,,,,,,
20130522:1507,68806.11945,,,,,,,,,,,,
20130522:1607,-145476.3952,,,,,,,,,,,,
20130522:1707,-346882.4598,,,,,,,,,,,,
20130522:1807,-403700.1493,,,,,,,,,,,,
20130522:1907,-316241.0802,,,,,,,,,,,,
20130522:2007,-66954.6527,,,,,,,,,,,,
20130522:2107,-98589.82371,,,,,,,,,,,,
20130522:2207,-142704.2957,,,,,,,,,,,,
20130522:2307,-98343.39056,,,,,,,,,,,,
20130523:0007,-33100.68912,,,,,,,,,,,,
20130523:0107,-44020.42218,,,,,,,,,,,,
20130523:0207,-158978.3854,,,,,,,,,,,,
20130523:0307,-294011.6836,,,,,,,,,,,,
20130523:0407,16359.07937,,,,,,,,,,,,
20130523:0507,296148.728,,,,,,,,,,,,
20130523:0607,542224.0353,,,,,,,,,,,,
20130523:0707,407727.9058,,,,,,,,,,,,
20130523:0807,144893.4062,,,,,,,,,,,,
20130523:0907,-122721.8496,,,,,,,,,,,,
20130523:1007,-383108.4877,,,,,,,,,,,,
20130523:1107,-167352.8921,,,,,,,,,,,,
20130523:1207,-45988.26428,,,,,,,,,,,,
20130523:1307,-2404.213685,,,,,,,,,,,,
20130523:1407,-30653.58461,,,,,,,,,,,,
20130523:1507,-46461.84804,,,,,,,,,,,,
20130523:1607,-44071.2197,,,,,,,,,,,,
20130523:1707,-160713.5624,,,,,,,,,,,,
20130523:1807,-311298.7147,,,,,,,,,,,,
20130523:1907,-299432.6385,,,,,,,,,,,,
20130523:2007,-181498.8456,,,,,,,,,,,,
20130523:2107,-153656.7418,,,,,,,,,,,,
20130523:2207,-154703.1539,,,,,,,,,,,,
20130523:2307,-161517.5559,,,,,,,,,,,,
20130524:0007,-54497.0873,,,,,,,,,,,,
20130524:0107,21724.01864,,,,,,,,,,,,
20130524:0207,-16761.40859,,,,,,,,,,,,
20130524:0307,-280307.6534,,,,,,,,,,,,
20130524:0407,-353218.9255,,,,,,,,,,,,
20130524:0507,-291574.1769,,,,,,,,,,,,
20130524:0607,-164381.0429,,,,,,,,,,,,
20130524:0707,-40429.54607,,,,,,,,,,,,
20130524:0807,-204271.3511,,,,,,,,,,,,
20130524:0907,-296388.4066,,,,,,,,,,,,
20130524:1007,-234443.4611,,,,,,,,,,,,
20130524:1107,-178466.3291,,,,,,,,,,,,
20130524:1207,-148642.8133,,,,,,,,,,,,
20130524:1307,-139318.0584,,,,,,,,,,,,
20130524:1407,-167624.8544,,,,,,,,,,,,
20130524:1507,-188094.311,,,,,,,,,,,,
20130524:1607,-179042.3411,,,,,,,,,,,,
20130524:1707,-130812.2241,,,,,,,,,,,,
20130524:1807,-97707.01068,,,,,,,,,,,,
20130524:1907,-38913.4145,,,,,,,,,,,,
20130524:2007,18992.88276,,,,,,,,,,,,
20130524:2107,-203165.1698,,,,,,,,,,,,
20130524:2207,-345349.6385,,,,,,,,,,,,
20130524:2307,-244807.7453,,,,,,,,,,,,
20130525:0007,-5696.837265,,,,,,,,,,,,
20130525:0107,28648.66024,,,,,,,,,,,,
20130525:0207,-52826.42518,,,,,,,,,,,,
20130525:0307,-216586.9086,,,,,,,,,,,,
20130525:0407,-153759.8461,,,,,,,,,,,,
20130525:0507,28720.37861,,,,,,,,,,,,
20130525:0607,-138651.5875,,,,,,,,,,,,
20130525:0707,-265065.2241,,,,,,,,,,,,
20130525:0807,-153013.7742,,,,,,,,,,,,
20130525:0907,-69433.3241,,,,,,,,,,,,
20130525:1007,-86682.93961,,,,,,,,,,,,
20130525:1107,-219086.038,,,,,,,,,,,,
20130525:1207,-252150.5738,,,,,,,,,,,,
20130525:1307,-241248.3815,,,,,,,,,,,,
20130525:1407,-101763.3958,,,,,,,,,,,,
20130525:1507,-48028.96665,,,,,,,,,,,,
20130525:1607,-84736.93556,,,,,,,,,,,,
20130525:1707,-194514.6026,,,,,,,,,,,,
20130525:1807,-296797.278,,,,,,,,,,,,
20130525:1907,-175143.1986,,,,,,,,,,,,
20130525:2007,-130263.2309,,,,,,,,,,,,
20130525:2107,622157.9631,,,,,,,,,,,,
20130525:2207,835812.5061,,,,,,,,,,,,
20130525:2307,569227.2746,,,,,,,,,,,,
20130526:0007,-42157.81558,,,,,,,,,,,,
20130526:0107,-651455.4493,,,,,,,,,,,,
20130526:0207,-159313.7679,,,,,,,,,,,,
20130526:0307,-26026.57676,,,,,,,,,,,,
20130526:0407,-193534.581,,,,,,,,,,,,
20130526:0507,-274579.5185,,,,,,,,,,,,
20130526:0607,-255348.52,,,,,,,,,,,,
20130526:0707,-168568.5458,,,,,,,,,,,,
20130526:0807,-15437.65719,,,,,,,,,,,,
20130526:0907,-25234.56023,,,,,,,,,,,,
20130526:1007,2586.526031,,,,,,,,,,,,
20130526:1107,360203.9088,,,,,,,,,,,,
20130526:1207,459560.6719,,,,,,,,,,,,
20130526:1307,432196.3189,,,,,,,,,,,,
20130526:1407,362193.1805,,,,,,,,,,,,
20130526:1507,356775.3909,,,,,,,,,,,,
20130526:1607,423748.6435,,,,,,,,,,,,
20130526:1707,422841.2674,,,,,,,,,,,,
20130526:1807,412402.1484,,,,,,,,,,,,
20130526:1907,390957.1423,,,,,,,,,,,,
20130526:2007,294186.8848,,,,,,,,,,,,
20130526:2107,78479.76415,,,,,,,,,,,,
20130526:2207,-303604.4733,,,,,,,,,,,,
20130526:2307,-206635.1507,,,,,,,,,,,,
20130527:0007,-163706.0396,,,,,,,,,,,,
20130527:0107,-223517.6502,,,,,,,,,,,,
20130527:0207,-253856.9978,,,,,,,,,,,,
20130527:0307,-258240.2446,,,,,,,,,,,,
20130527:0407,-242464.9699,,,,,,,,,,,,
20130527:0507,-114977.1294,,,,,,,,,,,,
20130527:0607,161818.8787,,,,,,,,,,,,
20130527:0707,511496.3287,,,,,,,,,,,,
20130527:0807,685780.1253,,,,,,,,,,,,
20130527:0907,442834.7382,,,,,,,,,,,,
20130527:1007,284476.8272,,,,,,,,,,,,
20130527:1107,308006.0263,,,,,,,,,,,,
20130527:1207,498572.9642,,,,,,,,,,,,
20130527:1307,664708.1996,,,,,,,,,,,,
20130527:1407,339132.7177,,,,,,,,,,,,
20130527:1507,227319.0134,,,,,,,,,,,,
20130527:1607,929298.2343,,,,,,,,,,,,
20130527:1707,1295370.512,,,,,,,,,,,,
20130527:1807,1214240.667,,,,,,,,,,,,
20130527:1907,692974.482,,,,,,,,,,,,
20130527:2007,-189249.2791,,,,,,,,,,,,
20130527:2107,89152.45685,,,,,,,,,,,,
20130527:2207,52806.55501,,,,,,,,,,,,
20130527:2307,-344739.2208,,,,,,,,,,,,
20130528:0007,-410219.6217,,,,,,,,,,,,
20130528:0107,-335806.2157,,,,,,,,,,,,
20130528:0207,-204673.7112,,,,,,,,,,,,
20130528:0307,-4478.568387,,,,,,,,,,,,
20130528:0407,36492.4622,,,,,,,,,,,,
20130528:0507,71962.76982,,,,,,,,,,,,
20130528:0607,244228.3945,,,,,,,,,,,,
20130528:0707,291726.3009,,,,,,,,,,,,
20130528:0807,307507.3532,,,,,,,,,,,,
20130528:0907,305296.1381,,,,,,,,,,,,
20130528:1007,387396.4948,,,,,,,,,,,,
20130528:1107,521132.6285,,,,,,,,,,,,
20130528:1207,645466.9954,,,,,,,,,,,,
20130528:1307,373842.9147,,,,,,,,,,,,
20130528:1407,73963.46629,,,,,,,,,,,,
20130528:1507,-175158.4228,,,,,,,,,,,,
20130528:1607,-327409.7565,,,,,,,,,,,,
20130528:1707,-296924.686,,,,,,,,,,,,
20130528:1807,-147923.0494,,,,,,,,,,,,
20130528:1907,-102962.4437,,,,,,,,,,,,
20130528:2007,-42429.01777,,,,,,,,,,,,
20130528:2107,-42272.02784,,,,,,,,,,,,
20130528:2207,-71983.69348,,,,,,,,,,,,
20130528:2307,-116475.9356,,,,,,,,,,,,
20130529:0007,-134620.2567,,,,,,,,,,,,
20130529:0107,-132217.4037,,,,,,,,,,,,
20130529:0207,-109426.6814,,,,,,,,,,,,
20130529:0307,244553.8923,,,,,,,,,,,,
20130529:0407,334968.0488,,,,,,,,,,,,
20130529:0507,163772.8409,,,,,,,,,,,,
20130529:0607,-192236.613,,,,,,,,,,,,
20130529:0707,-495275.8573,,,,,,,,,,,,
20130529:0807,-154473.8152,,,,,,,,,,,,
20130529:0907,-5960.874445,,,,,,,,,,,,
20130529:1007,-32151.78402,,,,,,,,,,,,
20130529:1107,-134656.237,,,,,,,,,,,,
20130529:1207,-208728.3459,,,,,,,,,,,,
20130529:1307,-222361.1902,,,,,,,,,,,,
20130529:1407,-110119.8722,,,,,,,,,,,,
20130529:1507,-127183.3932,,,,,,,,,,,,
20130529:1607,-232467.3147,,,,,,,,,,,,
20130529:1707,-290619.2835,,,,,,,,,,,,
20130529:1807,-223662.3639,,,,,,,,,,,,
20130529:1907,-157114.9728,,,,,,,,,,,,
20130529:2007,-140793.8608,,,,,,,,,,,,
20130529:2107,-250927.1812,,,,,,,,,,,,
20130529:2207,-236968.2204,,,,,,,,,,,,
20130529:2307,-142869.936,,,,,,,,,,,,
20130530:0007,-120498.862,,,,,,,,,,,,
20130530:0107,-214745.2013,,,,,,,,,,,,
20130530:0207,-268958.1207,,,,,,,,,,,,
20130530:0307,-209833.0996,,,,,,,,,,,,
20130530:0407,201435.0744,,,,,,,,,,,,
20130530:0507,39773.72333,,,,,,,,,,,,
20130530:0607,-207263.7838,,,,,,,,,,,,
20130530:0707,98258.19792,,,,,,,,,,,,
20130530:0807,416155.6055,,,,,,,,,,,,
20130530:0907,691862.6317,,,,,,,,,,,,
20130530:1007,974612.4053,,,,,,,,,,,,
20130530:1107,1163529.691,,,,,,,,,,,,
20130530:1207,843835.7993,,,,,,,,,,,,
20130530:1307,369215.6853,,,,,,,,,,,,
20130530:1407,-476264.2745,,,,,,,,,,,,
20130530:1507,-478379.3507,,,,,,,,,,,,
20130530:1607,-296781.1534,,,,,,,,,,,,
20130530:1707,-134461.405,,,,,,,,,,,,
20130530:1807,-157133.1537,,,,,,,,,,,,
20130530:1907,-229701.4051,,,,,,,,,,,,
20130530:2007,-134773.4224,,,,,,,,,,,,
20130530:2107,32282.20326,,,,,,,,,,,,
20130530:2207,-19912.66945,,,,,,,,,,,,
20130530:2307,-163821.6357,,,,,,,,,,,,
20130531:0007,-291024.3303,,,,,,,,,,,,
20130531:0107,-269057.8137,,,,,,,,,,,,
20130531:0207,-132625.6492,,,,,,,,,,,,
20130531:0307,-133054.6482,,,,,,,,,,,,
20130531:0407,-215141.5908,,,,,,,,,,,,
20130531:0507,-226284.5742,,,,,,,,,,,,
20130531:0607,-213948.6467,,,,,,,,,,,,
20130531:0707,-204808.6227,,,,,,,,,,,,
20130531:0807,-201792.4466,,,,,,,,,,,,
20130531:0907,-194808.0434,,,,,,,,,,,,
20130531:1007,-215609.1881,,,,,,,,,,,,
20130531:1107,-243681.6833,,,,,,,,,,,,
20130531:1207,-224553.6748,,,,,,,,,,,,
20130531:1307,-204266.4004,,,,,,,,,,,,
20130531:1407,-36013.7236,,,,,,,,,,,,
20130531:1507,793970.0892,,,,,,,,,,,,
20130531:1607,-82572.42084,,,,,,,,,,,,
20130531:1707,-492349.38,,,,,,,,,,,,
20130531:1807,-76291.73758,,,,,,,,,,,,
20130531:1907,270693.0038,,,,,,,,,,,,
20130531:2007,261974.8889,,,,,,,,,,,,
20130531:2107,-78629.37967,,,,,,,,,,,,
20130531:2207,-520196.0089,,,,,,,,,,,,
20130531:2307,-51172.71739,,,,,,,,,,,,
20130601:0007,274253.3616,,,,,,,,,,,,
20130601:0107,328278.0367,,,,,,,,,,,,
20130601:0207,115693.057,,,,,,,,,,,,
20130601:0307,-114604.2313,,,,,,,,,,,,
20130601:0407,-275093.8113,,,,,,,,,,,,
20130601:0507,-284741.0857,,,,,,,,,,,,
20130601:0607,-174770.7156,,,,,,,,,,,,
20130601:0707,-145604.0477,,,,,,,,,,,,
20130601:0807,-51992.69699,,,,,,,,,,,,
20130601:0907,-31141.46348,,,,,,,,,,,,
20130601:1007,-81567.25984,,,,,,,,,,,,
20130601:1107,-203532.6993,,,,,,,,,,,,
20130601:1207,56400.61162,,,,,,,,,,,,
20130601:1307,170763.4615,,,,,,,,,,,,
20130601:1407,-162359.3905,,,,,,,,,,,,
20130601:1507,-486106.7446,,,,,,,,,,,,
20130601:1607,-358489.4489,,,,,,,,,,,,
20130601:1707,-192299.416,,,,,,,,,,,,
20130601:1807,-107868.5727,,,,,,,,,,,,
20130601:1907,-226317.0902,,,,,,,,,,,,
20130601:2007,-287826.687,,,,,,,,,,,,
20130601:2107,-247834.9512,,,,,,,,,,,,
20130601:2207,-95880.12989,,,,,,,,,,,,
20130601:2307,-36987.53435,,,,,,,,,,,,
20130602:0007,-11796.03234,,,,,,,,,,,,
20130602:0107,-43973.56298,,,,,,,,,,,,
20130602:0207,-12241.8964,,,,,,,,,,,,
20130602:0307,-5500.920723,,,,,,,,,,,,
20130602:0407,-99343.61979,,,,,,,,,,,,
20130602:0507,-219437.9849,,,,,,,,,,,,
20130602:0607,-202116.4325,,,,,,,,,,,,
20130602:0707,-160946.4883,,,,,,,,,,,,
20130602:0807,-123309.9156,,,,,,,,,,,,
20130602:0907,-207708.9111,,,,,,,,,,,,
20130602:1007,17864.5375,,,,,,,,,,,,
20130602:1107,360841.5357,,,,,,,,,,,,
20130602:1207,120504.7838,,,,,,,,,,,,
20130602:1307,-212803.6295,,,,,,,,,,,,
20130602:1407,-405959.9442,,,,,,,,,,,,
20130602:1507,-418362.2303,,,,,,,,,,,,
20130602:1607,-180566.7487,,,,,,,,,,,,
20130602:1707,-106425.9144,,,,,,,,,,,,
20130602:1807,-54266.8874,,,,,,,,,,,,
20130602:1907,317956.3388,,,,,,,,,,,,
20130602:2007,571708.2339,,,,,,,,,,,,
20130602:2107,773524.9959,,,,,,,,,,,,
20130602:2207,934013.8543,,,,,,,,,,,,
20130602:2307,941743.7597,,,,,,,,,,,,
20130603:0007,-82367.17897,,,,,,,,,,,,
20130603:0107,-563454.0144,,,,,,,,,,,,
20130603:0207,-420643.3141,,,,,,,,,,,,
20130603:0307,-102870.758,,,,,,,,,,,,
20130603:0407,46951.2903,,,,,,,,,,,,
20130603:0507,13082.87936,,,,,,,,,,,,
20130603:0607,1408348.607,,,,,,,,,,,,
20130603:0707,1672037.337,,,,,,,,,,,,
20130603:0807,474235.7669,,,,,,,,,,,,
20130603:0907,-1229176.881,,,,,,,,,,,,
20130603:1007,-843014.7446,,,,,,,,,,,,
20130603:1107,-151414.7226,,,,,,,,,,,,
20130603:1207,258863.4381,,,,,,,,,,,,
20130603:1307,-62741.33108,,,,,,,,,,,,
20130603:1407,-218876.5609,,,,,,,,,,,,
20130603:1507,-100433.0381,,,,,,,,,,,,
20130603:1607,436880.9567,,,,,,,,,,,,
20130603:1707,584920.4083,,,,,,,,,,,,
20130603:1807,490369.6126,,,,,,,,,,,,
20130603:1907,192270.9258,,,,,,,,,,,,
20130603:2007,-399091.5952,,,,,,,,,,,,
20130603:2107,-274121.5739,,,,,,,,,,,,
20130603:2207,-91617.1568,,,,,,,,,,,,
20130603:2307,-128247.2394,,,,,,,,,,,,
20130604:0007,-255189.1553,,,,,,,,,,,,
20130604:0107,-318505.5173,,,,,,,,,,,,
20130604:0207,-308347.8661,,,,,,,,,,,,
20130604:0307,-177009.841,,,,,,,,,,,,
20130604:0407,124084.0753,,,,,,,,,,,,
20130604:0507,-51660.0895,,,,,,,,,,,,
20130604:0607,-325271.8951,,,,,,,,,,,,
20130604:0707,-229422.691,,,,,,,,,,,,
20130604:0807,-130756.4288,,,,,,,,,,,,
20130604:0907,-137346.777,,,,,,,,,,,,
20130604:1007,-226127.2923,,,,,,,,,,,,
20130604:1107,-171047.8254,,,,,,,,,,,,
20130604:1207,-145254.8033,,,,,,,,,,,,
20130604:1307,-234433.8021,,,,,,,,,,,,
20130604:1407,-270076.3395,,,,,,,,,,,,
20130604:1507,-57235.25074,,,,,,,,,,,,
20130604:1607,308680.7739,,,,,,,,,,,,
